gameID,team,FG,FGA,3P,3PA,FT,FTA,ORB,TOV,DRB,POSS,EFGP,NTOVP,ORBP,NFTP,fourFactorScore
201910290MIA,Atlanta Hawks,35,83,11,39,16,24,9,20,24,103.6,-0.04784047919293821,-0.05791505791505791,-0.15135135135135136,-0.2592837101831985,-0.06157449782769048
201910300BOS,Milwaukee Bucks,38,82,14,45,15,24,5,15,40,101.6,-0.017849742466402252,0.05905511811023623,0,-0.001855779427359483,-0.015548448215754046
201910300BRK,Indiana Pacers,45,96,11,26,17,20,11,9,30,102,0.04296668429402434,-0.09803921568627451,-0.14095744680851063,0.005040322580645157,0.030843364270559438
201910300CLE,Chicago Bulls,39,90,14,39,19,23,9,6,23,96.2,-0.09439124487004102,-0.11434511434511432,-0.10737812911725955,-0.10940170940170943,-0.09584054635841943
201910300GSW,Phoenix Suns,44,96,15,36,18,21,13,16,32,107.4,0.02651515151515149,-0.018621973929236507,0.08581894296180012,-0.17835365853658536,0.02083421743097057
201910300OKC,Portland Trail Blazers,34,86,17,35,17,24,9,17,40,103.6,0.035924354106172285,-0.009652509652509661,-0.0688124306326304,-0.14756367663344408,0.02289222500206068
201910300ORL,New York Knicks,31,82,7,31,14,20,10,11,34,91,-0.053023598820059026,0.04395604395604395,-0.08333333333333334,0.0684589800443459,-0.048709985963385515
201910300PHI,Minnesota Timberwolves,32,81,10,35,21,28,6,21,28,107.2,-0.08701738874152665,-0.009328358208955223,-0.233201581027668,0.020128824476650542,-0.08926385952178091
201910300SAC,Charlotte Hornets,46,84,16,32,10,14,10,20,36,99.6,0.10636231180184552,0.05020080321285139,0.03901895206243031,0.02529761904761904,0.09919094101881577
201910300TOR,Detroit Pistons,41,88,14,30,17,23,11,20,31,106.2,-0.10206989650517473,0.056497175141242945,0.17366946778711484,0.07690274841437632,-0.07953835177731404
201910300UTA,Los Angeles Clippers,39,82,8,23,10,12,6,19,30,99.8,-0.06643772893772892,0.0501002004008016,0.06293706293706294,-0.015548780487804892,-0.05676805211260707
201910300WAS,Houston Rockets,55,103,23,54,26,33,19,13,25,110.2,-0.10399217613721845,-0.05444646098003629,0.09027777777777773,-0.011309079270244327,-0.09007589741521785
201910310ATL,Miami Heat,40,84,14,37,12,19,9,13,32,95.6,0.06465926026283697,-0.03138075313807531,-0.12403100775193796,-0.06168831168831171,0.04921044385004316
201910310LAC,San Antonio Spurs,36,80,7,21,18,27,9,19,40,100.8,0.036388254210036386,0.07936507936507936,-0.01568627450980392,0.005219780219780229,0.032967557065984546
201910310NOP,Denver Nuggets,43,89,7,26,14,16,5,14,30,104.4,-0.0365612648221344,-0.00957854406130268,0.0625,-0.16737195388880782,-0.0365708019360863
201911010BOS,New York Knicks,37,93,14,38,14,21,16,13,35,98.4,-0.020603618886061603,-0.01016260162601626,0.20175438596491227,-0.2143272304562627,-0.017130252933720502
201911010BRK,Houston Rockets,41,99,12,48,22,27,9,12,31,112.8,-0.12044304901447755,-0.07092198581560284,-0.07723577235772358,-0.01307189542483661,-0.11349262840606547
201911010CHI,Detroit Pistons,41,85,6,29,18,24,10,16,37,100.6,0.021623827009383922,-0.00994035785288272,0.014735772357723581,0.009517514871116989,0.02047952994264756
201911010DAL,Los Angeles Lakers,47,96,9,32,16,21,6,11,35,109.4,0.06176403985507245,-0.10054844606946983,-0.2171736619175972,0.009803921568627444,0.044115625175735744
201911010GSW,San Antonio Spurs,44,93,13,35,26,30,16,11,36,100,-0.01171875,0,0.1705426356589147,0.05337941628264206,1.1543343425141636e-4
201911010IND,Cleveland Cavaliers,32,87,11,32,20,25,3,16,42,110,-0.022272323563571783,0.027272727272727268,-0.17386363636363636,0.03196839080459771,-0.027186810120485242
201911010ORL,Milwaukee Bucks,47,93,17,47,12,18,11,13,47,102.2,0.08392857142857141,-0.029354207436399216,0.09285408643560122,0.008153137185395246,0.08021100202054615
201911010SAC,Utah Jazz,35,73,11,28,20,27,6,17,30,94.8,0.0027600105143257836,0.010548523206751065,-0.08647450110864746,0.13111545988258316,0.0035103880348316694
201911020DET,Brooklyn Nets,43,93,10,32,13,17,10,14,38,103.8,0.0026440677966101944,0.057803468208092484,0.10111223458038422,-0.11296230651069361,0.0034948151676215677
201911020GSW,Charlotte Hornets,36,85,5,29,16,23,16,12,32,90.2,-0.02894736842105261,-0.0665188470066519,0.17859035506094328,0.0583651642475172,-0.015453695726066016
201911020MEM,Phoenix Suns,44,88,14,34,12,16,4,17,28,107.4,0.010138050043140667,-0.027932960893854747,-0.2089650626235992,-0.003171247357293877,-0.0017301875955836614
201911020MIL,Toronto Raptors,34,84,15,36,22,25,7,13,35,100,-0.02818241469816274,0.020000000000000004,-0.07638888888888887,0.03718566078116642,-0.027496191241544257
201911020OKC,New Orleans Pelicans,40,94,11,32,13,22,17,16,39,101.8,-0.020778652668416442,0.039292730844793705,0.15054195102368526,-0.061702127659574474,-0.013248847648325575
201911020ORL,Denver Nuggets,27,73,9,28,28,39,7,13,34,94.6,-0.03594489883770985,-0.02114164904862581,-0.06818181818181818,0.3021662949984071,-0.023884264553579743
201911020POR,Philadelphia 76ers,54,107,11,33,10,12,13,11,33,109.8,-0.06160714285714286,-0.06375227686703097,0.18078078078078075,-0.15013179966450996,-0.05305018428764025
201911020WAS,Minnesota Timberwolves,51,94,17,39,12,17,3,21,44,118.8,0.11659919028340082,0.033670033670033656,-0.06561085972850679,-0.11444568868980964,0.09741760105774336
201911030CLE,Dallas Mavericks,50,94,20,41,11,13,11,13,40,101.2,0.1111111111111111,0.03952569169960475,0.04423076923076924,-0.03922872340425532,0.10103764644236428
201911030IND,Chicago Bulls,36,84,9,29,14,25,6,18,36,106,-0.0379893167503787,0.018867924528301883,-0.08405797101449275,-0.06862745098039216,-0.04094970241999813
201911030LAC,Utah Jazz,31,78,10,31,22,31,6,14,31,98.4,0.011726842261023995,0.0508130081300813,-0.22448979591836737,-5.574136008918429e-4,-1.8449822373163539e-4
201911030MIA,Houston Rockets,31,79,14,48,24,31,4,22,34,109.4,-0.13155663234403392,0.06398537477148081,-0.0393162393162393,0.11278623239937421,-0.11521547803175274
201911030NYK,Sacramento Kings,41,85,15,39,16,25,10,14,40,99,0.06680470793374016,0.010101010101010083,0.07273678702250128,-0.061764705882352944,0.06139149835720719
201911030SAS,Los Angeles Lakers,42,87,6,24,13,19,7,18,39,105.6,0.07207207207207211,0.009469696969696989,-0.018038852913968534,-0.13973133914970223,0.05846836562287536
201911040BRK,New Orleans Pelicans,48,97,13,32,16,21,10,21,29,116.4,-0.006090808416389815,-0.017182130584192434,-0.06012478729438456,-0.06331241595696996,-0.011192284883590784
201911040GSW,Portland Trail Blazers,47,105,13,40,11,14,16,6,28,100.6,-0.050677339901477825,-0.039761431411530816,0.06868686868686869,-0.2789590254706534,-0.05373123780992805
201911040MEM,Houston Rockets,35,93,17,50,20,29,14,18,37,108.6,-0.04454369160251509,0.036832412523020275,0.009230769230769209,0.03420269961107297,-0.037891351871052005
201911040MIN,Milwaukee Bucks,50,93,14,39,20,30,11,17,46,111,0.13387297633872974,0.018018018018018,0.024105461393596983,0.03058774402338449,0.12309464171565218
201911040PHO,Philadelphia 76ers,42,89,13,29,12,20,9,20,29,108,-0.03184019370460045,0.009259259259259245,0.05748663101604279,-0.1378958120531154,-0.03120508267287029
201911040WAS,Detroit Pistons,34,82,13,27,18,23,13,19,29,97.2,-0.013686268611821317,0.0823045267489712,0.007549361207897787,-0.006294256490951999,-0.011368898682392664
201911050ATL,San Antonio Spurs,38,91,8,33,16,23,11,15,30,104.2,-0.06545698924731186,-0.028790786948176578,-0.010769230769230781,0.05360195360195362,-0.057593581586445834
201911050CHI,Los Angeles Lakers,45,92,11,33,17,24,12,15,37,104.6,-0.023350427350427305,-0.00956022944550669,0.0962282398452611,0.04360613810741687,-0.014555329393279914
201911050CHO,Indiana Pacers,51,94,12,30,6,7,7,18,36,107.8,0.0647194361615614,0.046382189239332086,-0.01150895140664962,-0.25435203094777564,0.04796178562955507
201911050CLE,Boston Celtics,48,85,12,30,11,15,4,14,41,101,0.10628396739130436,0.04950495049504952,-0.10042735042735043,-0.08111455108359131,0.08788467059241324
201911050DEN,Miami Heat,32,88,9,29,16,25,13,13,31,98,-0.1421626284011605,-0.06122448979591835,0.029901960784313703,0.06553911205073996,-0.12444194793775837
201911050OKC,Orlando Magic,32,82,3,22,27,31,16,14,37,92.4,-0.03922915319974141,0.054112554112554126,0.18133462282398452,0.14322178105501987,-0.019969509955241705
201911060ATL,Chicago Bulls,41,82,13,33,18,27,7,17,36,102.8,0.09573578595317728,-0.06809338521400779,0.023809523809523808,-0.14535266974291364,0.08085764290647912
201911060DAL,Orlando Magic,39,80,6,24,22,28,10,18,34,99.2,0.042976588628762524,0.010080645161290341,-0.01696712619300106,-0.010714285714285676,0.0375028084792777
201911060DET,New York Knicks,39,80,11,25,13,21,5,13,25,96.4,-0.04866754041065968,-0.03112033195020747,-0.11742424242424243,-0.07800632911392405,-0.05310345497486488
201911060HOU,Golden State Warriors,38,96,13,33,23,28,16,10,35,101.2,-0.06701059067583798,-0.01976284584980237,0.05177865612648219,0.11587199312714777,-0.05328334753534219
201911060IND,Washington Wizards,37,95,13,40,19,19,16,16,32,102.6,-0.08100358422939063,0.029239766081871343,0.024836601307189565,-0.023404255319148914,-0.07230516829303933
201911060LAC,Milwaukee Bucks,42,98,18,49,27,34,14,15,40,112.6,-0.0212782787533618,-0.0355239786856128,0,-0.020408163265306145,-0.020322017195493994
201911060MEM,Minnesota Timberwolves,43,96,16,45,19,26,10,11,26,107.4,-0.14280237684492997,-0.05586592178770951,-0.0392156862745098,-0.08617424242424246,-0.13448855238900925
201911060TOR,Sacramento Kings,42,95,20,44,16,21,12,14,31,105.4,-0.09318900020170778,0,0.19471308833010958,-0.13927125506072877,-0.07970529596746068
201911060UTA,Philadelphia 76ers,33,80,8,25,30,34,7,14,35,100.6,-0.05302445302445302,0.009940357852882692,-0.12292358803986708,0.1952247191011236,-0.04595979478142731
201911070CHO,Boston Celtics,40,93,10,33,18,23,11,12,41,103.2,0.04945054945054944,-0.07751937984496123,0.03568627450980394,0.019129782445611393,0.046279805730359544
201911070LAC,Portland Trail Blazers,39,104,11,39,12,16,17,13,34,106.4,-0.05488261738261735,-0.03759398496240603,0.0020927799093128363,-0.165514261019879,-0.056286226939309195
201911070PHO,Miami Heat,45,82,15,28,19,24,5,13,36,99.6,0.11089341692789972,-0.010040160642570267,-0.07453416149068323,-0.04210220673635309,0.09429287728469576
201911070SAS,Oklahoma City Thunder,42,80,10,21,18,24,4,13,27,98.6,-0.021495570609692538,0,-0.20512820512820515,0.11861702127659575,-0.024857742954069714
201911080ATL,Sacramento Kings,42,76,18,31,19,22,9,14,27,89.8,0.03750507923608287,0.02227171492204899,-0.008223684210526327,0.15804597701149425,0.039887943331628525
201911080DAL,New York Knicks,37,89,14,28,18,31,14,12,42,99.4,0.04771016711315218,-0.010060362173038226,0.1164021164021164,0.04669163545568039,0.05052631801843962
201911080DEN,Philadelphia 76ers,38,86,13,26,8,17,11,17,38,98.8,-0.0017611402359108963,0.07085020242914981,0.08888888888888888,-0.056402031542368364,0.0013118389947214012
201911080IND,Detroit Pistons,39,86,13,33,15,18,10,15,30,98.2,-0.0768307322929172,0.030549898167006095,-0.022727272727272735,-0.09064163631269265,-0.07360418917082677
201911080LAL,Miami Heat,28,80,6,35,18,24,8,12,29,93.6,-0.0940711462450593,-0.0641025641025641,-0.08249721293199552,0.14634831460674158,-0.08357598532390913
201911080MIN,Golden State Warriors,43,103,10,35,23,24,13,20,36,119.6,-0.009316770186335421,0.01672240802675584,-0.10714285714285715,0.04312079069360625,-0.011850180316832928
201911080NOP,Toronto Raptors,41,93,19,43,21,24,10,17,43,109.6,0.04989495798319327,-0.009124087591240893,-0.041532402434658056,0.08439231019876181,0.0461132935951791
201911080ORL,Memphis Grizzlies,32,86,11,29,11,13,4,18,32,105.2,-0.06647502694933527,0.08555133079847908,-0.19109461966604824,-0.1194048512128032,-0.07330293597823148
201911080POR,Brooklyn Nets,41,99,16,37,21,30,16,9,35,104,0.002026401111625775,-0.009615384615384623,0.04289215686274511,-0.035301468291159016,0.002460156265800246
201911080UTA,Milwaukee Bucks,34,95,10,36,22,30,16,12,38,103,-0.04812340966921119,-0.07766990291262135,0.03780528604884578,-0.006516290726817031,-0.04245815505804668
201911080WAS,Cleveland Cavaliers,41,90,6,27,25,29,17,12,31,96.6,-0.005821387711151482,-0.06211180124223603,0.007535460992907805,0.2465277777777778,0.004377517208297808
201911090CHI,Houston Rockets,39,83,19,44,20,28,9,22,46,107.2,0.08188976377952756,0.06529850746268656,0.011562998405103692,0.07769854929923778,0.07803986436842636
201911090CHO,New Orleans Pelicans,40,75,14,33,21,30,9,26,36,104,0.09372177055103881,0.04807692307692307,-0.028464017185821727,-0.015454545454545443,0.08278898004923126
201911090MEM,Dallas Mavericks,52,97,18,42,16,20,12,14,35,107,0.011368004832775003,-0.009345794392523366,0.07046070460704607,0.05968529571351058,0.016048193464464997
201911090OKC,Golden State Warriors,42,85,7,22,17,17,6,15,28,100.8,-0.03348195147046218,-0.029761904761904767,-0.053658536585365874,0.02278481012658229,-0.03220290979524001
201911090SAS,Boston Celtics,48,94,14,37,25,28,7,8,36,106.2,0.06325818095745306,-0.06591337099811677,-0.2056303549571603,0.03363421448527831,0.0473370799832797
201911100LAL,Toronto Raptors,43,89,12,36,15,22,7,13,36,103.8,0.02103225806451614,0.009633911368015419,-0.10975056689342405,0.04087975137461153,0.015173033082057938
201911100MIN,Denver Nuggets,39,101,11,28,11,17,14,20,43,113.8,0.0843978600283874,0.070298769771529,0.010610079575596787,-0.13851178932326225,0.0716510941291133
201911100NYK,Cleveland Cavaliers,36,82,8,28,28,31,9,14,36,99.4,0.06021756021756025,-0.07042253521126762,-0.1162092624356775,0.1554169030062394,0.053897791842157254
201911100OKC,Milwaukee Bucks,47,83,11,28,16,18,5,22,43,107.2,0.0707173338752286,0.06529850746268656,0.03869047619047618,0.060902952469217536,0.06866922747062512
201911100ORL,Indiana Pacers,48,91,9,20,4,5,10,9,33,92,0.08497297297297296,-0.010869565217391297,0.07500000000000001,-0.012223731324854915,0.07962803077050755
201911100PHI,Charlotte Hornets,38,84,14,33,16,22,6,13,25,99.8,-0.07074175824175821,-0.07014028056112226,-0.15238095238095237,0.047619047619047616,-0.07008327093747933
201911100PHO,Brooklyn Nets,44,91,8,34,16,17,5,17,38,109.8,-0.05217021276595746,0.09107468123861567,0.002768549280177182,0.02430902430902432,-0.04493165624060573
201911100POR,Atlanta Hawks,42,104,11,41,18,25,11,16,37,119,-0.036699507389162556,-0.008403361344537813,-0.10545822102425875,-0.038461538461538464,-0.03992496285336616
201911110BOS,Dallas Mavericks,37,89,11,42,21,28,13,6,33,93.2,-0.07639896536496121,-0.032188841201716736,0.03274798291409589,0.015024823621635736,-0.06684256514991203
201911110DET,Minnesota Timberwolves,45,89,15,34,15,19,11,16,34,101.6,0.03187128509940562,-0.00984251968503938,0.02860411899313503,-0.06134573162856774,0.027562108077128708
201911110GSW,Utah Jazz,40,81,16,35,26,32,5,12,38,100.8,0.013793103448275834,0.01984126984126984,-0.051961823966065745,0.23588127134226422,0.01944936545724823
201911110LAC,Toronto Raptors,34,85,11,30,9,15,5,15,33,101,0.04660326086956523,-0.03960396039603961,-0.27931927487976327,-0.13324808184143222,0.02225100816100286
201911110NOP,Houston Rockets,44,85,12,41,22,32,7,17,40,107.8,0.05396825396825394,0.009276437847866414,-0.0600375234521576,0.04829721362229106,0.04759420532219098
201911110SAS,Memphis Grizzlies,44,87,11,28,14,20,9,11,38,97,0.030434782608695643,-0.020618556701030924,0.048989898989899,0.016475095785440624,0.030293617561728346
201911120CHI,New York Knicks,36,88,10,32,20,31,13,18,25,105.4,-0.07938596491228067,-0.0094876660341556,-0.004705882352941171,-0.06902356902356901,-0.07453848195998397
201911120DEN,Atlanta Hawks,44,83,15,34,22,34,10,14,35,100.6,0.08499852637783673,0.10934393638170974,-0.01428571428571429,0.09198331788693237,0.08055716010506174
201911120IND,Oklahoma City Thunder,29,82,6,25,21,24,9,15,31,97.6,-0.12401150251617543,0.010245901639344246,-0.07440476190476192,0.12843798650752467,-0.11009061188310156
201911120MIA,Detroit Pistons,34,78,15,41,25,37,8,16,24,100.8,-0.09162747667874493,-0.029761904761904767,-0.059523809523809534,0.04778554778554783,-0.08382711662325806
201911120PHI,Cleveland Cavaliers,38,86,5,21,16,20,9,13,36,98,0.032047979983810426,-0.010204081632653045,-0.02949709864603481,0.07368696106610922,0.03021376467944548
201911120PHO,Los Angeles Lakers,51,95,10,25,11,21,8,9,36,104.4,0.07131782945736437,-0.019157088122605373,0.05226480836236935,-0.027067669172932324,0.06552500928160306
201911120SAC,Portland Trail Blazers,34,77,8,30,23,30,7,17,33,99,-0.013503880880722352,0.030303030303030304,-0.08333333333333334,0.06614315916641497,-0.013371402789629883
201911120UTA,Brooklyn Nets,41,90,11,37,21,25,10,16,33,106,-0.023688776191111705,0.047169811320754707,-0.02777777777777779,-0.06014492753623191,-0.024642886449131155
201911130BOS,Washington Wizards,50,96,11,29,22,27,9,8,27,105.8,0.012181818181818183,-0.028355387523629497,-0.060967944688874925,-0.04166666666666666,0.005965018587289656
201911130CHO,Memphis Grizzlies,48,89,17,35,6,9,11,23,34,104.6,0.04101101494885917,0.07648183556405355,0.11874197689345314,-0.10499806276636964,0.03941190814363167
201911130HOU,Los Angeles Clippers,38,98,10,33,7,14,11,13,42,105.6,0.015744274809160297,0.02840909090909091,0.023529411764705882,-0.18438538205980068,0.008254993543178445
201911130LAL,Golden State Warriors,36,89,9,35,13,17,10,17,23,102.8,-0.15503847292098255,-0.019455252918287952,-0.15277777777777776,-0.02247191011235955,-0.14826694345145044
201911130MIN,San Antonio Spurs,44,90,3,17,23,29,10,11,34,102.6,0.02123364485981305,0.009746588693957114,-0.06382978723404256,-0.052136752136752174,0.013930786813599104
201911130ORL,Philadelphia 76ers,40,91,8,30,9,13,8,15,39,103.2,-7.704160246532754e-4,0.019379844961240317,-0.017287234042553196,-0.20342448249424994,-0.009500916974473202
201911130POR,Toronto Raptors,42,92,14,32,16,17,14,12,36,96.8,0.07224462365591394,0,0.07030527289546717,0.03849637681159421,0.07007528000755968
201911140CLE,Miami Heat,43,79,12,30,10,11,4,18,37,97.4,0.10766094252332786,0,-0.11151960784313725,-0.07341772151898734,0.08838215901807873
201911140DEN,Brooklyn Nets,36,95,8,38,13,16,7,7,44,101.4,-0.05745707552463247,0,-0.11410658307210034,0.0873371547681084,-0.05392321093504991
201911140MIL,Chicago Bulls,38,93,18,43,21,25,10,20,35,113,-0.026312591152163334,-0.017699115044247787,-0.1308446455505279,-0.16055718475073313,-0.0368228428549452
201911140NOP,Los Angeles Clippers,46,84,11,24,24,31,6,16,31,106.4,0.052609427609427606,0.018796992481203006,-0.21350078492935637,0.08163265306122447,0.04012672164927804
201911140NYK,Dallas Mavericks,36,84,8,36,23,31,12,11,32,95.4,-0.05779569892473119,-0.04192872117400419,-0.07914893617021279,0.17806484295846,-0.04927026933417035
201911140PHO,Atlanta Hawks,40,91,8,31,24,30,15,22,34,110,-0.030473294553146457,0.018181818181818188,0.1484172288531396,-0.10096961861667741,-0.023862070218023744
